prefix,datadog_id,type,description
cockroachdb,queue.replicate.transferlease,count,[OpenMetrics v1] Number of range lease transfers attempted by the replicate queue
cockroachdb,queue.replicate.transferlease.count,count,[OpenMetrics v2] Number of range lease transfers attempted by the replicate queue
cockroachdb,queue.replicate.voterdemotions.count,count,Number of voters demoted to non-voters by the replicate queue
cockroachdb,queue.split.load_based.count,count,Number of range splits due to a range being greater than the configured max range load
cockroachdb,queue.split.pending,gauge,[OpenMetrics v1 & v2] Number of pending replicas in the split queue
cockroachdb,queue.split.process.failure,count,[OpenMetrics v1] Number of replicas which failed processing in the split queue
cockroachdb,queue.split.process.failure.count,count,[OpenMetrics v2] Number of replicas which failed processing in the split queue
cockroachdb,queue.split.process.success,count,[OpenMetrics v1] Number of replicas successfully processed by the split queue
cockroachdb,queue.split.process.success.count,count,[OpenMetrics v2] Number of replicas successfully processed by the split queue
cockroachdb,queue.split.processingnanos,count,"[OpenMetrics v1] Nanoseconds spent processing replicas in the split queue
Shown as nanosecond"
cockroachdb,queue.split.processingnanos.count,count,"[OpenMetrics v2] Nanoseconds spent processing replicas in the split queue
Shown as nanosecond"
cockroachdb,queue.split.purgatory,gauge,"Number of replicas in the split queue’s purgatory, waiting to become splittable"
cockroachdb,queue.split.size_based.count,count,Number of range splits due to a range being greater than the configured max range size
cockroachdb,queue.split.span_config_based.count,count,Number of range splits due to span configuration
cockroachdb,queue.tsmaintenance.pending,gauge,[OpenMetrics v1 & v2] Number of pending replicas in the timeseries maintenance queue
cockroachdb,queue.tsmaintenance.process.failure,count,[OpenMetrics v1] Number of replicas which failed processing in the timeseries maintenance queue
cockroachdb,queue.tsmaintenance.process.failure.count,count,[OpenMetrics v2] Number of replicas which failed processing in the timeseries maintenance queue
cockroachdb,queue.tsmaintenance.process.success,count,[OpenMetrics v1] Number of replicas successfully processed by the timeseries maintenance queue
cockroachdb,queue.tsmaintenance.process.success.count,count,[OpenMetrics v2] Number of replicas successfully processed by the timeseries maintenance queue
cockroachdb,queue.tsmaintenance.processingnanos,count,"[OpenMetrics v1] Nanoseconds spent processing replicas in the timeseries maintenance queue
Shown as nanosecond"
cockroachdb,queue.tsmaintenance.processingnanos.count,count,"[OpenMetrics v2] Nanoseconds spent processing replicas in the timeseries maintenance queue
Shown as nanosecond"
cockroachdb,raft.commands.proposed.count,count,Number of Raft commands proposed.The number of proposals and all kinds of reproposals made by leaseholders. Thismetric approximates the number of commands submitted through Raft.
cockroachdb,raft.commands.reproposed.new_lai.count,count,"Number of Raft commands re-proposed with a newer LAI.The number of Raft commands that leaseholders re-proposed with a modified LAI.Such re-proposals happen for commands that are committed to Raft out of intendedorder, and hence can not be applied as is."
cockroachdb,raft.commands.reproposed.unchanged.count,count,"Number of Raft commands re-proposed without modification.The number of Raft commands that leaseholders re-proposed without modification.Such re-proposals happen for commands that are not committed/applied within atimeout, and have a high chance of being dropped."
cockroachdb,raft.commandsapplied,count,"[OpenMetrics v1] Count of Raft commands applied
Shown as command"
cockroachdb,raft.commandsapplied.count,count,"[OpenMetrics v2] Count of Raft commands applied
Shown as command"
cockroachdb,raft.dropped.count,count,"Number of Raft proposals dropped (this counts individial raftpb.Entry, not raftpb.MsgProp)"
cockroachdb,raft.dropped_leader.count,count,"Number of Raft proposals dropped by a Replica that believes itself to be the leader; each update also increments raft.dropped (this counts individial raftpb.Entry, not raftpb.MsgProp)"
cockroachdb,raft.enqueued.pending,gauge,[OpenMetrics v1 & v2] Number of pending outgoing messages in the Raft Transport queue
cockroachdb,raft.entrycache.accesses.count,count,Number of cache lookups in the Raft entry cache
cockroachdb,raft.entrycache.bytes,gauge,"Aggregate size of all Raft entries in the Raft entry cache
Shown as byte"
cockroachdb,raft.entrycache.hits.count,count,Number of successful cache lookups in the Raft entry cache
cockroachdb,raft.entrycache.read_bytes.count,count,"Counter of bytes in entries returned from the Raft entry cache
Shown as byte"
cockroachdb,raft.entrycache.size,gauge,Number of Raft entries in the Raft entry cache
cockroachdb,raft.heartbeats.pending,gauge,[OpenMetrics v1 & v2] Number of pending heartbeats and responses waiting to be coalesced
cockroachdb,raft.process.applycommitted.latency.bucket,count,"Latency histogram for applying all committed Raft commands in a Raft ready.This measures the end-to-end latency of applying all commands in a Raft ready. Note thatthis closes over possibly multiple measurements of the ‘raft.process.commandcommit.latency’metric, which receives datapoints for each sub-batch processed in the process.
Shown as nanosecond"
cockroachdb,raft.process.applycommitted.latency.count,count,"Latency histogram for applying all committed Raft commands in a Raft ready.This measures the end-to-end latency of applying all commands in a Raft ready. Note thatthis closes over possibly multiple measurements of the ‘raft.process.commandcommit.latency’metric, which receives datapoints for each sub-batch processed in the process.
Shown as nanosecond"
cockroachdb,raft.process.applycommitted.latency.sum,count,"Latency histogram for applying all committed Raft commands in a Raft ready.This measures the end-to-end latency of applying all commands in a Raft ready. Note thatthis closes over possibly multiple measurements of the ‘raft.process.commandcommit.latency’metric, which receives datapoints for each sub-batch processed in the process.
Shown as nanosecond"
cockroachdb,raft.process.commandcommit.latency,gauge,"[OpenMetrics v1] Latency histogram in nanoseconds for committing Raft commands
Shown as nanosecond"
cockroachdb,raft.process.commandcommit.latency.bucket,count,"[OpenMetrics v2] Latency histogram in nanoseconds for committing Raft commands
Shown as nanosecond"
cockroachdb,raft.process.commandcommit.latency.count,count,"[OpenMetrics v2] Latency histogram in nanoseconds for committing Raft commands
Shown as nanosecond"
cockroachdb,raft.process.commandcommit.latency.sum,count,"[OpenMetrics v2] Latency histogram in nanoseconds for committing Raft commands
Shown as nanosecond"
cockroachdb,raft.process.handleready.latency.bucket,count,"Latency histogram for handling a Raft ready.This measures the end-to-end-latency of the Raft state advancement loop, including:- snapshot application- SST ingestion- durably appending to the Raft log (i.e. includes fsync)- entry application (incl. replicated side effects, notably log truncation).
Shown as nanosecond"
cockroachdb,raft.process.handleready.latency.count,count,"Latency histogram for handling a Raft ready.This measures the end-to-end-latency of the Raft state advancement loop, including:- snapshot application- SST ingestion- durably appending to the Raft log (i.e. includes fsync)- entry application (incl. replicated side effects, notably log truncation).
Shown as nanosecond"
cockroachdb,raft.process.handleready.latency.sum,count,"Latency histogram for handling a Raft ready.This measures the end-to-end-latency of the Raft state advancement loop, including:- snapshot application- SST ingestion- durably appending to the Raft log (i.e. includes fsync)- entry application (incl. replicated side effects, notably log truncation).
Shown as nanosecond"
cockroachdb,raft.process.logcommit.latency,gauge,"[OpenMetrics v1] Latency histogram in nanoseconds for committing Raft log entries
Shown as nanosecond"
cockroachdb,raft.process.logcommit.latency.bucket,count,"[OpenMetrics v2] Latency histogram in nanoseconds for committing Raft log entries
Shown as nanosecond"
cockroachdb,raft.process.logcommit.latency.count,count,"[OpenMetrics v2] Latency histogram in nanoseconds for committing Raft log entries
Shown as nanosecond"
cockroachdb,raft.process.logcommit.latency.sum,count,"[OpenMetrics v2] Latency histogram in nanoseconds for committing Raft log entries
Shown as nanosecond"
cockroachdb,raft.process.tickingnanos,count,"[OpenMetrics v1] Nanoseconds spent in store.processRaft() processing replica.Tick()
Shown as nanosecond"
cockroachdb,raft.process.tickingnanos.count,count,"[OpenMetrics v2] Nanoseconds spent in store.processRaft() processing replica.Tick()
Shown as nanosecond"
cockroachdb,raft.process.workingnanos,count,"[OpenMetrics v1] Nanoseconds spent in store.processRaft() working
Shown as nanosecond"
cockroachdb,raft.process.workingnanos.count,count,"[OpenMetrics v2] Nanoseconds spent in store.processRaft() working
Shown as nanosecond"
cockroachdb,raft.quota_pool.percent_used.bucket,count,Histogram of proposal quota pool utilization (0-100) per leaseholder per metrics interval
cockroachdb,raft.quota_pool.percent_used.count,count,Histogram of proposal quota pool utilization (0-100) per leaseholder per metrics interval
cockroachdb,raft.quota_pool.percent_used.sum,count,Histogram of proposal quota pool utilization (0-100) per leaseholder per metrics interval
